,ISIN,Tickers_YF,sector_T,Name,Ticker,Market,Currency,RICS,sector,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score,totalEsg,environmentScore,socialScore,governanceScore,TRBC Industry Group Name,TRBC Economic Sector Name
122,SE0015671995,0ABY.IL,Online Services,HEMNET GROUP AB (PUBL),0ABY,,,HEM.ST,Online Services,25.1772280092592,63.4844532404307,32.5723748943305,43.862951274412,,,,,Software & IT Services,Technology
123,DK0010181759,0AI4.IL,Brewers,CARLSBERG A/S,0AI4,,,CARLb.CO,Brewers,68.1964106964106,79.64085372904,75.5973477998794,75.2394358991955,22.56,7.3,8.77,6.49,Beverages,Consumer Non-Cyclicals
124,DE000A3E5D56,0B4R.IL,Commodity Chemicals,FUCHS PETROLUB SE,0B4R,,,FPEn.DE,Commodity Chemicals,41.4449186617007,64.3862110251752,70.7908535929018,56.7367772650331,,,,,Chemicals,Basic Materials
125,FI0009000202,0BNT.IL,Food Retail & Distribution,KESKO OYJ,0BNT,,,KESKOB.HE,Food Retail & Distribution,76.770504158948,82.5561077427798,75.0942007653812,78.994290767324,,,,,Food & Drug Retailing,Consumer Non-Cyclicals
126,FI0009005961,0CXC.IL,Paper Products,STORA ENSO OYJ,0CXC,,,STERV.HE,Paper Products,96.9902195327891,89.0997772007524,76.1892130857648,89.5992835165641,15.93,9.23,2.52,4.18,Paper & Forest Products,Basic Materials
127,DE0005313704,0DHC.IL,Advanced Medical Equipment & Technology,CARL ZEISS MEDITEC AG,0DHC,,,AFXG.DE,Advanced Medical Equipment & Technology,69.5009362181117,72.6310636069787,73.6684042994879,72.4789490839983,,,,,Healthcare Equipment & Supplies,Healthcare
128,DK0015250344,0DJI.IL,Property & Casualty Insurance,ALM. BRAND A/S,0DJI,,,ALMB.CO,Property & Casualty Insurance,0.165412186379928,4.44099378881987,34.5292344786015,15.9062125177405,,,,,Insurance,Financials
129,DE0005093108,0DK9.IL,Employment Services,AMADEUS FIRE AG,0DK9,,,AMDG.DE,Employment Services,19.4660111535676,23.4475943530964,69.2924912733927,37.907299507038,,,,,Professional & Commercial Services,Industrials
130,PLPEKAO00016,0DP0.IL,Banks,BANK POLSKA KASA OPIEKI SA,0DP0,,,PEO.WA,Banks,80.8845108987341,81.1742881135764,65.4584987710342,75.4748760313239,26.49,2.07,11.46,12.96,Banking Services,Financials
131,DK0015998017,0DPB.IL,Pharmaceuticals,BAVARIAN NORDIC A/S,0DPB,,,BAVA.CO,Pharmaceuticals,54.2514850035936,61.2384488139023,67.3309222423146,61.5385624010856,,,,,Pharmaceuticals,Healthcare
132,DE0005158703,0DPM.IL,IT Services & Consulting,BECHTLE AG,0DPM,,,BC8G.DE,IT Services & Consulting,32.2330729166666,82.6335890820834,69.6495004946358,69.6290548438493,,,,,Software & IT Services,Technology
133,PLBIG0000016,0DRH.Z,Banks,BANK MILLENNIUM SA,0DRH,,,MILP.WA,Banks,32.2394761362451,78.2210252131088,21.0116279069767,51.0042991158328,,,,,Banking Services,Financials
134,PLBRE0000012,0DU3.IL,Banks,MBANK SA,0DU3,,,MBK.WA,Banks,86.7335928842311,74.2079539609679,85.9236150501039,80.2292839580068,,,,,Banking Services,Financials
135,DE0005493092,0DVE.IL,Leisure & Recreation,BORUSSIA DORTMUND GMBH & CO KGAA,0DVE,,,BVB.DE,Leisure & Recreation,69.8613758514659,42.3013098013098,66.5291937691254,56.7224696286498,,,,,Hotels & Entertainment Services,Consumer Cyclicals
136,PLBZ00000044,0DVR.IL,Banks,BANK ZACHODNI WBK SA,0DVR,,,SPL1.WA,Banks,64.4809292661334,82.0427184492314,88.0412176214785,81.6732805088742,19.46,0.97,9.06,9.44,Banking Services,Financials
138,ES0105630315,0DZC.IL,"Auto, Truck & Motorcycle Parts",CIE AUTOMOTIVE SA,0DZC,,,CIEA.MC,"Auto, Truck & Motorcycle Parts",75.0273094468179,91.1604679524722,51.0203094777562,75.8820045304508,,,,,Automobiles & Auto Parts,Consumer Cyclicals
139,DE0006305006,0E4K.IL,Heavy Machinery & Vehicles,DEUTZ AG,0E4K,,,DEZG.DE,Heavy Machinery & Vehicles,64.1487384941457,76.923315370793,70.1374216399358,70.6246294896061,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
140,AT0000818802,0E64.IL,Restaurants & Bars,DO & CO AG,0E64,,,DOCO.VI,Restaurants & Bars,77.4395620922448,67.1896806896807,46.8968253968254,63.9343977395196,,,,,Hotels & Entertainment Services,Consumer Cyclicals
141,DE0005545503,0E6Y.IL,Wireless Telecommunications Services,DRILLISCH AG,0E6Y,,,1U1.DE,Wireless Telecommunications Services,40.1027374275237,63.0772655885101,61.0953750262695,57.8825304082164,,,,,Telecommunications Services,Technology
142,ES0130960018,0EBQ.IL,Oil & Gas Transportation Services,ENAGAS SA,0EBQ,,,ENAG.MC,Oil & Gas Transportation Services,84.0757172434191,87.9485684345371,72.9238906846899,82.503149324464,14.51,4.41,4.7,5.4,Oil & Gas Related Equipment and Services,Energy
143,DE0005470306,0EEE.IL,Online Services,CTS EVENTIM AG & CO KGAA,0EEE,,,EVDG.DE,Online Services,9.79785558127571,51.7074994226236,46.990922278093,43.7072303906228,,,,,Software & IT Services,Technology
144,AT0000741053,0EEI.IL,Electric Utilities,EVN AG,0EEI,,,EVNV.VI,Electric Utilities,79.5606426760005,80.4035143917851,36.9841269841269,69.1904470606621,,,,,Electric Utilities & IPPs,Utilities
145,FI0009003230,0EG8.IL,Airlines,FINNAIR OYJ,0EG8,,,FIA1S.HE,Airlines,60.8734618029644,72.8741870919196,77.353056618585,70.4325897475753,,,,,Passenger Transportation Services,Industrials
146,DE0006070006,0EPW.IL,Construction & Engineering,HOCHTIEF AG,0EPW,,,HOTG.DE,Construction & Engineering,88.2143552160368,92.9963623197644,89.2607628156827,90.2353715831848,26.43,7.49,12.28,6.66,Construction & Engineering,Industrials
147,DE0006200108,0EUH.IL,Consumer Goods Conglomerates,INDUS HOLDING AG,0EUH,,,INHG.DE,Consumer Goods Conglomerates,44.6342420367355,30.3006679582235,69.6781534960249,45.0523788856746,,,,,Consumer Goods Conglomerates,Consumer Non-Cyclicals
148,DE0006219934,0EXP.IL,Heavy Machinery & Vehicles,JUNGHEINRICH AG,0EXP,,,JUNG_p.DE,Heavy Machinery & Vehicles,37.3672014122867,62.8475295604998,59.5433972515671,53.1980126370474,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
149,DE0007074007,0F1N.IL,Fishing & Farming,KWS SAAT SE,0F1N,,,KWSG.DE,Fishing & Farming,61.2791289253751,56.1646950643318,80.6477423587724,64.030596976503,,,,,Food & Tobacco,Consumer Non-Cyclicals
150,DE0006452907,0FDT.IL,Software,NEMETSCHEK SE,0FDT,,,NEKG.DE,Software,34.9729577303725,45.6654379941138,72.8839579072544,56.7758226988009,,,,,Software & IT Services,Technology
151,FI0009005318,0FFY.IL,Tires & Rubber Products,NOKIAN TYRES PLC,0FFY,,,TYRES.HE,Tires & Rubber Products,69.0042433389027,72.3998958830205,61.0631930134432,68.4806658997436,12.48,3.9,2.94,5.64,Automobiles & Auto Parts,Consumer Cyclicals
152,GRS260333000,0FIZ.IL,Integrated Telecommunications Services,HELLENIC TELECOMMUNICATIONS ORGANIZ,0FIZ,,,OTEr.AT,Integrated Telecommunications Services,80.3319312841164,78.4712377744944,60.8519437551695,74.1786056402519,,,,,Telecommunications Services,Technology
153,FI0009002422,0FJ8.IL,Iron & Steel,OUTOKUMPU OYJ,0FJ8,,,OUT1V.HE,Iron & Steel,90.4021366013439,77.6860351925647,92.9236581297223,85.9036699704002,,,,,Metals & Mining,Basic Materials
154,DE000PAT1AG3,0FJC.IL,"Real Estate Rental, Development & Operations",PATRIZIA IMMOBILIEN AG,0FJC,,,PATGn.DE,"Real Estate Rental, Development & Operations",35.1421612305746,59.7359075951157,86.6365271947225,60.7554721974691,,,,,Real Estate Operations,Real Estate
155,PLPKO0000016,0FMO.IL,Banks,POWSZECHNA KASA OSZCZEDNOSCI BANK P,0FMO,,,PKO.WA,Banks,59.0550606628436,75.8676329228402,51.4596332009831,64.6597426175321,21.05,2.11,9.28,9.65,Banking Services,Financials
156,DE0006916604,0FQR.IL,Industrial Machinery & Equipment,PFEIFFER VACUUM TECHNOLOGY AG,0FQR,,,PV.DE,Industrial Machinery & Equipment,17.7523423068445,49.0621629465246,77.9466114317631,46.5879216002778,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
157,DE0007010803,0FRJ.IL,"Appliances, Tools & Housewares",RATIONAL AG,0FRJ,,,RAAG.DE,"Appliances, Tools & Housewares",46.1815068493151,56.2597162691332,59.4497496065978,53.5903034471177,30.17,8.58,13.28,8.32,Household Goods,Consumer Cyclicals
158,DE0007193500,0G15.IL,Industrial Machinery & Equipment,KOENIG & BAUER AG,0G15,,,SKBG.DE,Industrial Machinery & Equipment,23.4793583425818,41.0554774022024,80.5198546334312,46.2883036438846,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
159,DE000SYM9999,0G6T.IL,Specialty Chemicals,SYMRISE AG,0G6T,,,SY1G.DE,Specialty Chemicals,63.894788739855,84.9709784854128,88.4742148616301,77.4097757564361,20.32,7.15,5.72,7.45,Chemicals,Basic Materials
160,DE0006202005,0G77.IL,Iron & Steel,SALZGITTER AG,0G77,,,SZGG.DE,Iron & Steel,73.9548781279958,69.0768964104718,63.0200468494512,69.3064821705503,,,,,Metals & Mining,Basic Materials
161,DE0007297004,0G7B.IL,Food Processing,SUEDZUCKER AG,0G7B,,,SZUG.DE,Food Processing,64.8652094973733,74.3758421815303,62.4103888914517,68.5167901297492,38.11,16.18,14.48,7.44,Food & Tobacco,Consumer Non-Cyclicals
162,SE0006425815,0G9R.IL,Electrical Components & Equipment,POWERCELL SWEDEN AB,0G9R,,,PCELL.ST,Electrical Components & Equipment,18.5338229651847,14.4258601961222,38.5236768802228,22.6931496917798,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
163,ES0152503035,0G9W.IL,Broadcasting,MEDIASET ESPANA COMUNICACION SA,0G9W,,,TL5.MC,Broadcasting,57.0590783090783,87.8802324113555,40.6382810959984,66.176206241752,,,,,Media & Publishing,Consumer Cyclicals
164,PLTLKPL00017,0GB7.IL,Integrated Telecommunications Services,ORANGE POLSKA SA,0GB7,,,OPL.WA,Integrated Telecommunications Services,75.0296896178627,77.3093658622639,40.5199470599356,67.0933265306785,,,,,Telecommunications Services,Technology
165,DE0007446007,0GC8.IL,Office Equipment,TAKKT AG,0GC8,,,TTKG.DE,Office Equipment,35.7487526260504,40.0161899622234,59.2971044578739,43.8090606927983,,,,,Office Equipment,Technology
166,AT0000821103,0GDR.IL,Multiline Insurance & Brokers,UNIQA INSURANCE GROUP AG,0GDR,,,UNIQ.VI,Multiline Insurance & Brokers,78.0641759929778,51.4668044171149,60.3174603174603,58.5533829873681,,,,,Insurance,Financials
167,SE0008294953,0GDU.IL,Software,PARADOX INTERACTIVE AB (PUBL),0GDU,,,PDXI.ST,Software,2.40740740740741,38.3712102615918,30.8114718884685,29.8807262994115,,,,,Software & IT Services,Technology
168,DE0005089031,0GE4.IL,Integrated Telecommunications Services,UNITED INTERNET AG,0GE4,,,UTDI.DE,Integrated Telecommunications Services,31.8975416635082,39.9256385437522,67.0739595987554,45.4909116224369,21.71,5.6,8.85,7.27,Telecommunications Services,Technology
169,SE0009973548,0GHX.IL,Heavy Electrical Equipment,CLIMEON AB (PUBL),0GHX,,,CLIMEb.ST,Heavy Electrical Equipment,14.1707934935899,34.4991192139175,44.9489322191272,30.5276761527577,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
170,DE0007507501,0GJK.IL,Industrial Machinery & Equipment,WASHTEC AG,0GJK,,,WSUG.DE,Industrial Machinery & Equipment,30.2978790376822,35.3712534805412,74.2779597422767,44.7183393151217,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
171,DE0008051004,0GJN.IL,Life & Health Insurance,WUESTENROT & WUERTTEMBERGISCHE AG,0GJN,,,WUWGn.DE,Life & Health Insurance,40.2951832345841,20.4426319022592,49.6949659905788,34.7905723818971,,,,,Insurance,Financials
172,FI0009800643,0GKA.SG,Homebuilding,YIT OYJ,0GKA,,,YIT.HE,Homebuilding,69.7455681635931,71.2385637014521,61.5296198054818,68.2256745389037,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
173,SE0000421273,0GNK.IL,IT Services & Consulting,KNOWIT AB (PUBL),0GNK,,,KNOW.ST,IT Services & Consulting,61.8460287180268,67.0937624766098,74.5908341301847,69.8343672958386,,,,,Software & IT Services,Technology
174,SE0000584948,0GQE.IL,Home Improvement Products & Services Retailers,CLAS OHLSON AB,0GQE,,,CLASb.ST,Home Improvement Products & Services Retailers,72.1415631469979,83.5251180349711,80.1312953779842,80.0455265069387,,,,,Specialty Retailers,Consumer Cyclicals
175,SE0001174970,0GRK.IL,Wireless Telecommunications Services,MILLICOM INTERNATIONAL CELLULAR SA,0GRK,,,TIGOsdb.ST,Wireless Telecommunications Services,42.0129649669119,79.0748341817532,91.7553540927604,74.9039293692837,21.69,4.97,12.78,3.94,Telecommunications Services,Technology
176,SE0000454746,0GRP.IL,Advanced Medical Equipment & Technology,BIOTAGE AB,0GRP,,,BIOT.ST,Advanced Medical Equipment & Technology,59.8797893421955,64.9392347271591,82.3812691417564,70.3575436738468,,,,,Healthcare Equipment & Supplies,Healthcare
177,SE0000135485,0GRZ.IL,Advanced Medical Equipment & Technology,RAYSEARCH LABORATORIES AB (PUBL),0GRZ,,,RAYb.ST,Advanced Medical Equipment & Technology,6.73148840688107,51.6993859898881,32.8503720949569,37.3877574508457,,,,,Healthcare Equipment & Supplies,Healthcare
178,SE0000379190,0GT1.IL,"Real Estate Rental, Development & Operations",CASTELLUM AB,0GT1,,,CAST.ST,"Real Estate Rental, Development & Operations",87.8363091442089,84.9942603646911,87.0521348688313,86.5611696008891,,,,,Real Estate Operations,Real Estate
179,SE0001634262,0GTM.IL,"Real Estate Rental, Development & Operations",DIOS FASTIGHETER AB,0GTM,,,DIOS.ST,"Real Estate Rental, Development & Operations",64.8756351423416,62.5123711257236,36.3364237309275,54.7216780239631,,,,,Real Estate Operations,Real Estate
180,SE0017769995,0GTN.IL,Pharmaceuticals,BIOGAIA AB,0GTN,,,BIOGb.ST,Pharmaceuticals,47.1153985251729,69.6396343567491,64.860862816835,63.0417376150062,,,,,Pharmaceuticals,Healthcare
181,SE0001662230,0GTR.IL,"Appliances, Tools & Housewares",HUSQVARNA AB,0GTR,,,HUSQb.ST,"Appliances, Tools & Housewares",92.4364910926747,84.7805850763525,63.3381144417189,81.8540622538972,,,,,Household Goods,Consumer Cyclicals
182,SE0001664707,0GVS.IL,"Real Estate Rental, Development & Operations",CATENA AB,0GVS,,,CATE.ST,"Real Estate Rental, Development & Operations",61.6627450348271,47.3978984067016,40.8125805512825,49.7470398909741,,,,,Real Estate Operations,Real Estate
183,SE0000949331,0GW0.IL,Construction Supplies & Fixtures,NOBIA AB,0GW0,,,NOBI.ST,Construction Supplies & Fixtures,51.2024814616278,81.4704789331438,63.7569991891765,66.7130970908322,,,,,Homebuilding & Construction Supplies,Consumer Cyclicals
184,SE0000170375,0GW3.IL,"Real Estate Rental, Development & Operations",HUFVUDSTADEN AB,0GW3,,,HUFVa.ST,"Real Estate Rental, Development & Operations",82.4924968188021,84.1605970305117,45.1252096065632,70.9058521516201,,,,,Real Estate Operations,Real Estate
185,SE0000108847,0GWB.IL,Forest & Wood Products,L E LUNDBERGFORETAGEN AB (PUBL),0GWB,,,LUNDb.ST,Forest & Wood Products,17.0752223023311,20.4056977887757,45.3562585873803,24.8751355586221,14.29,0.14,3.72,10.43,Paper & Forest Products,Basic Materials
186,SE0000862997,0GWS.IL,Paper Packaging,BILLERUD AKTIEBOLAG,0GWS,,,BILL.ST,Paper Packaging,76.7152178357764,90.1627012091091,85.7707978214775,84.2467379754513,,,,,Containers & Packaging,Basic Materials
187,SE0018012494,0GXJ.IL,Software,MODERN TIMES GROUP MTG AB,0GXJ,,,MTGb.ST,Software,62.2848790266688,87.7557247675449,76.5414570601033,79.0308048257794,,,,,Software & IT Services,Technology
188,DE000A0TGJ55,0GYQ.IL,Electrical Components & Equipment,VARTA AG,0GYQ,,,VAR1.DE,Electrical Components & Equipment,34.2868127776754,58.9128914785231,51.3718585495122,48.3486210250341,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
189,SE0000202624,0GZV.IL,"Medical Equipment, Supplies & Distribution",GETINGE AB,0GZV,,,GETIb.ST,"Medical Equipment, Supplies & Distribution",79.1659277193902,88.8167683058522,74.6100278551531,82.0944451713439,,,,,Healthcare Equipment & Supplies,Healthcare
190,ES0113860A34,0H00.IL,Banks,BANCO DE SABADELL SA,0H00,,,SABE.MC,Banks,95.4804460903232,93.9394994958535,84.64055448098,90.8137756001027,18.82,0.59,8.07,10.16,Banking Services,Financials
191,SE0014960373,0H0G.IL,Construction & Engineering,SWECO AB (PUBL),0H0G,,,SWECb.ST,Construction & Engineering,58.2045458033218,58.2224640090102,75.7986529746809,62.8683443413443,,,,,Construction & Engineering,Industrials
192,SE0000190126,0H13.IL,Investment Holding Companies,INDUSTRIVARDEN AB,0H13,,,INDUa.ST,Investment Holding Companies,21.359375,45.9065182289453,48.4627004254493,37.3147228661437,13.09,0.07,3.18,9.84,Investment Holding Companies,Financials
193,SE0015244520,0H22.IL,Biotechnology & Medical Research,BIOINVENT INTERNATIONAL AB,0H22,,,BINV.ST,Biotechnology & Medical Research,37.2369071146245,35.0779975974535,71.355617455896,49.7095508659452,,,,,Biotechnology & Medical Research,Healthcare
194,SE0017832488,0H2Z.IL,"Real Estate Rental, Development & Operations",FASTIGHETS AB BALDER,0H2Z,,,BALDb.ST,"Real Estate Rental, Development & Operations",48.1563296651385,38.3940300662509,48.4447539461466,44.7486866397793,,,,,Real Estate Operations,Real Estate
195,SE0001515552,0H30.IL,Industrial Machinery & Equipment,INDUTRADE AB,0H30,,,INDT.ST,Industrial Machinery & Equipment,29.7848482781102,58.3308806451131,56.1186407793899,47.9445734186846,,,,,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials
196,ES0125220311,0H4K.IL,Construction & Engineering,ACCIONA SA,0H4K,,,ANA.MC,Construction & Engineering,90.5162012291158,98.2722711280256,71.4902424600827,88.3086023416211,,,,,Construction & Engineering,Industrials
197,SE0000242455,0H6T.IL,Banks,SWEDBANK AB,0H6T,,,SWEDa.ST,Banks,94.7187252872116,73.6910396895859,63.3513624728865,72.9967426176322,24.88,0.67,9.67,14.54,Banking Services,Financials
198,SE0000667925,0H6X.IL,Integrated Telecommunications Services,TELIA COMPANY AB,0H6X,,,TELIA.ST,Integrated Telecommunications Services,69.4746601067684,81.2280596250017,90.6174558960074,81.3283868639779,19.18,3.86,9.24,6.08,Telecommunications Services,Technology
199,DE0005470405,0H7I.IL,Diversified Chemicals,LANXESS AG,0H7I,,,LXSG.DE,Diversified Chemicals,70.0623470183228,87.7424190463639,94.8146268702618,82.3261481913011,27.35,13.43,4.89,9.02,Chemicals,Basic Materials
200,ES0113679I37,0H7O.IL,Banks,BANKINTER SA,0H7O,,,BKT.MC,Banks,95.0318494331172,80.6454444105364,74.1408768536428,80.3754424133063,22.78,1.77,9.96,11.05,Banking Services,Financials
201,US00507V1098,0H8X.IL,Online Services,ACTIVISION BLIZZARD INC,0H8X,,,ATVI.OQ,Online Services,42.8651459619341,67.5687232372661,76.3095817978955,68.1840480908532,18.94,0.15,12.48,6.31,Software & IT Services,Technology
202,SE0000936478,0H9P.IL,Corporate Financial Services,INTRUM JUSTITIA AB,0H9P,,,INTRUM.ST,Corporate Financial Services,15.2109128519555,47.9791017587229,55.2415499106141,45.8749638908292,,,,,Banking Services,Financials
203,ES0118594417,0HA9.IL,IT Services & Consulting,INDRA SISTEMAS SA,0HA9,,,IDR.MC,IT Services & Consulting,75.5505361768745,94.1697351378281,74.4628424995072,82.4661942154907,,,,,Software & IT Services,Technology
204,ES0122060314,0HAA.IL,Environmental Services & Equipment,FOMENTO DE CONSTRUCCIONES Y CONTRAT,0HAA,,,FCC.MC,Environmental Services & Equipment,73.2246675849825,90.3540830010831,35.7709442144687,67.9972335159725,,,,,Professional & Commercial Services,Industrials
205,ES0167050915,0HAC.IL,Construction & Engineering,ACS ACTIVIDADES DE CONSTRUCCION Y S,0HAC,,,ACS.MC,Construction & Engineering,81.6222421870311,93.1847813961292,28.6548393455549,71.818385146429,30.78,7.1,13.2,10.49,Construction & Engineering,Industrials
206,FI0009003305,0HAG.IL,Property & Casualty Insurance,SAMPO OYJ,0HAG,,,SAMPO.HE,Property & Casualty Insurance,43.5060749030795,59.0818188023156,74.070144414972,63.0003831941467,14.07,1.15,4.15,8.77,Insurance,Financials
207,FI0009007132,0HAH.IL,Electric Utilities,FORTUM OYJ,0HAH,,,FORTUM.HE,Electric Utilities,85.1146182447252,54.5400841624693,82.8558797524314,74.6132100449186,23.44,11.11,7.78,4.56,Electric Utilities & IPPs,Utilities
208,SE0000106270,0HBP.IL,Apparel & Accessories Retailers,H & M HENNES & MAURITZ AB,0HBP,,,HMb.ST,Apparel & Accessories Retailers,91.2339271166654,83.5531674432437,60.0882079851439,76.037370992499,15.58,1.32,7.97,6.3,Specialty Retailers,Consumer Cyclicals
